Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
42,19788,,19788,,19788,Corinne Hayden,,Anthropology,290,001,Credit,Non-Letter Grade,Satisfactory,Surv Anthr Research
17,19789,,19789,,19789,Sabrina Agarwal,,Anthropology,290,002,Credit,Non-Letter Grade,Satisfactory,Surv Anthr Research
2,14674,,14674,,14674,Sabrina Agarwal,,Anthropology,298,001,A,Letter Grade,A+,Dir Read
4,14676,,14676,,14676,Charles Briggs,,Anthropology,298,003,A,Letter Grade,A,Dir Read
2,14677,,14677,,14677,Lawrence Cohen,,Anthropology,298,004,A,Letter Grade,A,Dir Read
1,14679,,14679,,14679,Mariane Ferme,,Anthropology,298,006,A,Letter Grade,A-,Dir Read
2,14680,,14680,,14680,Junko Habu,,Anthropology,298,007,A,Letter Grade,A,Dir Read
2,14681,,14681,,14681,William Hanks,,Anthropology,298,008,A,Letter Grade,A,Dir Read
4,14682,,14682,,14682,Christine Hastorf,,Anthropology,298,009,A,Letter Grade,A,Dir Read
4,14683,,14683,,14683,Corinne Hayden,,Anthropology,298,010,A,Letter Grade,A,Dir Read
4,14684,,14684,,14684,Charles Hirschkind,,Anthropology,298,011,A,Letter Grade,A,Dir Read
1,14685,,14685,,14685,James Holston,,Anthropology,298,012,A,Letter Grade,A-,Dir Read
1,14686,,14686,,14686,Rosemary Joyce,,Anthropology,298,013,A,Letter Grade,A,Dir Read
2,14688,,14688,,14688,Kent Lightfoot,,Anthropology,298,015,A,Letter Grade,A,Dir Read
2,14690,,14690,,14690,Seth Holmes,,Anthropology,298,017,A,Letter Grade,A+,Dir Read
1,14691,,14691,,14691,Donald Moore,,Anthropology,298,018,A,Letter Grade,A,Dir Read
4,14694,,14694,,14694,Stefania Pandolfo,,Anthropology,298,021,A,Letter Grade,A,Dir Read
2,14697,,14697,,14697,Laurie Wilkie,,Anthropology,298,024,A,Letter Grade,A,Dir Read
3,14698,,14698,,14698,Alexei Yurchak,,Anthropology,298,025,A,Letter Grade,A,Dir Read
1,14699,,14699,,14699,Jun Sunseri,,Anthropology,298,026,A,Letter Grade,A,Dir Read
4,14704,,14704,,14704,Lisa Maher,,Anthropology,298,034,A,Letter Grade,A+,Dir Read
1,14704,,14704,,14704,Lisa Maher,,Anthropology,298,034,Credit,Non-Letter Grade,Satisfactory,Dir Read
5,14706,,14706,,14706,Karen Nakamura,,Anthropology,298,036,A,Letter Grade,A,Dir Read
1,33708,,33708,,33708,Sarah Vaughn,,Anthropology,298,038,A,Letter Grade,A,Dir Read
1,14843,,14843,,14843,Sabrina Agarwal,,Anthropology,299,001,A,Letter Grade,A+,Directed Research
1,14845,,14845,,14845,Charles Briggs,,Anthropology,299,003,A,Letter Grade,A,Directed Research
1,14846,,14846,,14846,Lawrence Cohen,,Anthropology,299,004,A,Letter Grade,A+,Directed Research
5,14846,,14846,,14846,Lawrence Cohen,,Anthropology,299,004,A,Letter Grade,A,Directed Research
2,14847,,14847,,14847,Terrence Deacon,,Anthropology,299,005,A,Letter Grade,A,Directed Research
2,14847,,14847,,14847,Terrence Deacon,,Anthropology,299,005,A,Letter Grade,A-,Directed Research
1,14848,,14848,,14848,Mariane Ferme,,Anthropology,299,006,Credit,Non-Letter Grade,Satisfactory,Directed Research
1,14849,,14849,,14849,Junko Habu,,Anthropology,299,007,A,Letter Grade,A,Directed Research
2,14850,,14850,,14850,William Hanks,,Anthropology,299,008,Credit,Non-Letter Grade,Satisfactory,Directed Research
1,14851,,14851,,14851,Christine Hastorf,,Anthropology,299,009,A,Letter Grade,A,Directed Research
5,14852,,14852,,14852,Corinne Hayden,,Anthropology,299,010,A,Letter Grade,A,Directed Research
6,14853,,14853,,14853,Charles Hirschkind,,Anthropology,299,011,A,Letter Grade,A,Directed Research
1,14853,,14853,,14853,Charles Hirschkind,,Anthropology,299,011,Credit,Non-Letter Grade,Satisfactory,Directed Research
2,14854,,14854,,14854,James Holston,,Anthropology,299,012,A,Letter Grade,A,Directed Research
1,14855,,14855,,14855,Rosemary Joyce,,Anthropology,299,013,A,Letter Grade,A,Directed Research
1,14855,,14855,,14855,Rosemary Joyce,,Anthropology,299,013,Credit,Non-Letter Grade,Satisfactory,Directed Research
2,14857,,14857,,14857,Kent Lightfoot,,Anthropology,299,015,A,Letter Grade,A,Directed Research
1,14859,,14859,,14859,Seth Holmes,,Anthropology,299,017,A,Letter Grade,A+,Directed Research
2,14862,,14862,,14862,Aihwa Ong,,Anthropology,299,020,A,Letter Grade,A,Directed Research
1,14863,,14863,,14863,Stefania Pandolfo,,Anthropology,299,021,A,Letter Grade,A+,Directed Research
2,14863,,14863,,14863,Stefania Pandolfo,,Anthropology,299,021,A,Letter Grade,A,Directed Research
1,14863,,14863,,14863,Stefania Pandolfo,,Anthropology,299,021,Credit,Non-Letter Grade,Satisfactory,Directed Research
1,14865,,14865,,14865,Nancy Scheper-Hughes,,Anthropology,299,023,A,Letter Grade,A+,Directed Research
3,14866,,14866,,14866,Laurie Wilkie,,Anthropology,299,024,A,Letter Grade,A+,Directed Research
1,14866,,14866,,14866,Laurie Wilkie,,Anthropology,299,024,A,Letter Grade,A,Directed Research
1,14867,,14867,,14867,Alexei Yurchak,,Anthropology,299,025,A,Letter Grade,A,Directed Research
4,14868,,14868,,14868,Jun Sunseri,,Anthropology,299,026,A,Letter Grade,A+,Directed Research
3,14873,,14873,,14873,Lisa Maher,,Anthropology,299,031,A,Letter Grade,A+,Directed Research
1,14874,,14874,,14874,Daniel Fisher,,Anthropology,299,032,A,Letter Grade,A,Directed Research
1,18697,,18697,,18697,Corinne Hayden,,Anthropology,301,002,Credit,Non-Letter Grade,Satisfactory,Prof Train Teaching
3,18698,,18698,,18698,Charles Hirschkind,,Anthropology,301,003,Credit,Non-Letter Grade,Satisfactory,Prof Train Teaching
1,18701,,18701,,18701,Jun Sunseri,,Anthropology,301,006,Credit,Non-Letter Grade,Satisfactory,Prof Train Teaching
1,18702,,18702,,18702,Kent Lightfoot,,Anthropology,301,007,Credit,Non-Letter Grade,Satisfactory,Prof Train Teaching
1,18705,,18705,,18705,William Hanks,,Anthropology,301,010,Credit,Non-Letter Grade,Satisfactory,Prof Train Teaching
1,18706,,18706,,18706,Junko Habu,,Anthropology,301,011,Credit,Non-Letter Grade,Satisfactory,Prof Train Teaching
1,18709,,18709,,18709,Sabrina Agarwal,,Anthropology,602,001,Credit,Non-Letter Grade,Satisfactory,Ind Study Doc Stu
1,18711,,18711,,18711,Charles Briggs,,Anthropology,602,003,Credit,Non-Letter Grade,Satisfactory,Ind Study Doc Stu
1,18734,,18734,,18734,Laurie Wilkie,,Anthropology,602,026,Credit,Non-Letter Grade,Satisfactory,Ind Study Doc Stu
1,18736,,18736,,18736,Jun Sunseri,,Anthropology,602,028,Credit,Non-Letter Grade,Satisfactory,Ind Study Doc Stu
1,14453,,14453,,14453,Mohammad Kaazempur Mofrad,,Applied Science & Tech,299,001,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,14454,,14454,,14454,ALESSANDRA LANZARA,,Applied Science & Tech,299,002,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,14455,,14455,,14455,Clark Nguyen,,Applied Science & Tech,299,003,Credit,Non-Letter Grade,Satisfactory,Individual Research
3,14456,,14456,,14456,Feng Wang,,Applied Science & Tech,299,004,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,14457,,14457,,14457,Rachel Slaybaugh,,Applied Science & Tech,299,005,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,14458,,14458,,14458,Oscar Dubon,,Applied Science & Tech,299,006,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,14459,,14459,,14459,Graham Fleming,,Applied Science & Tech,299,007,Credit,Non-Letter Grade,Satisfactory,Individual Research
4,14460,,14460,,14460,Phillip Colella,,Applied Science & Tech,299,008,Credit,Non-Letter Grade,Satisfactory,Individual Research
3,14461,,14461,,14461,Xiang Zhang,,Applied Science & Tech,299,009,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,14463,,14463,,14463,Hartmut Haeffner,,Applied Science & Tech,299,011,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,14466,,14466,,14466,Ali Javey,,Applied Science & Tech,299,014,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,14468,,14468,,14468,Seung-Wuk Lee,,Applied Science & Tech,299,016,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,14469,,14469,,14469,Paulo Monteiro,,Applied Science & Tech,299,017,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,14474,,14474,,14474,Constance Chang-Hasnain,,Applied Science & Tech,299,022,Credit,Non-Letter Grade,Satisfactory,Individual Research
3,14479,,14479,,14479,Junqiao Wu,,Applied Science & Tech,299,027,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,14481,,14481,,14481,Ting Xu,,Applied Science & Tech,299,029,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,14482,,14482,,14482,Karl Van Bibber,,Applied Science & Tech,299,030,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,14484,,14484,,14484,Laura Waller,,Applied Science & Tech,299,032,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,14486,,14486,,14486,Carlos Bustamante,,Applied Science & Tech,299,034,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,21485,,21485,,21485,Elsa Elmahdy; Nathalie Khankan,,Arabic,1B,001,A,Letter Grade,A-,Elementary Arabic
1,21485,,21485,,21485,Elsa Elmahdy; Nathalie Khankan,,Arabic,1B,001,B,Letter Grade,B-,Elementary Arabic
2,21485,,21485,,21485,Elsa Elmahdy; Nathalie Khankan,,Arabic,1B,001,Credit,Non-Letter Grade,Pass,Elementary Arabic
2,21486,,21486,,21486,Elsa Elmahdy; Nathalie Khankan,,Arabic,1B,002,A,Letter Grade,A+,Elementary Arabic
4,21486,,21486,,21486,Elsa Elmahdy; Nathalie Khankan,,Arabic,1B,002,A,Letter Grade,A,Elementary Arabic
1,21486,,21486,,21486,Elsa Elmahdy; Nathalie Khankan,,Arabic,1B,002,B,Letter Grade,B,Elementary Arabic
2,21486,,21486,,21486,Elsa Elmahdy; Nathalie Khankan,,Arabic,1B,002,Credit,Non-Letter Grade,Pass,Elementary Arabic
1,21486,,21486,,21486,Elsa Elmahdy; Nathalie Khankan,,Arabic,1B,002,Credit,Non-Letter Grade,Satisfactory,Elementary Arabic
2,21486,,21486,,21486,Elsa Elmahdy; Nathalie Khankan,,Arabic,1B,002,No Credit,Non-Letter Grade,Not Pass,Elementary Arabic
3,21487,,21487,,21487,Amel Belguith; Elsa Elmahdy,,Arabic,1B,003,A,Letter Grade,A,Elementary Arabic
1,21487,,21487,,21487,Amel Belguith; Elsa Elmahdy,,Arabic,1B,003,A,Letter Grade,A-,Elementary Arabic
2,21487,,21487,,21487,Amel Belguith; Elsa Elmahdy,,Arabic,1B,003,B,Letter Grade,B+,Elementary Arabic
1,21487,,21487,,21487,Amel Belguith; Elsa Elmahdy,,Arabic,1B,003,C,Letter Grade,C,Elementary Arabic
1,21487,,21487,,21487,Amel Belguith; Elsa Elmahdy,,Arabic,1B,003,Credit,Non-Letter Grade,Pass,Elementary Arabic
3,21488,,21488,,21488,Amel Belguith; Elsa Elmahdy,,Arabic,1B,004,A,Letter Grade,A,Elementary Arabic
1,21488,,21488,,21488,Amel Belguith; Elsa Elmahdy,,Arabic,1B,004,A,Letter Grade,A-,Elementary Arabic
1,21488,,21488,,21488,Amel Belguith; Elsa Elmahdy,,Arabic,1B,004,B,Letter Grade,B+,Elementary Arabic
1,21488,,21488,,21488,Amel Belguith; Elsa Elmahdy,,Arabic,1B,004,Credit,Non-Letter Grade,Pass,Elementary Arabic
1,21488,,21488,,21488,Amel Belguith; Elsa Elmahdy,,Arabic,1B,004,No Credit,Non-Letter Grade,Not Pass,Elementary Arabic
6,30291,,30291,,30291,Elsa Elmahdy; Linda Istanbulli,,Arabic,1B,005,A,Letter Grade,A,Elementary Arabic
3,30291,,30291,,30291,Elsa Elmahdy; Linda Istanbulli,,Arabic,1B,005,A,Letter Grade,A-,Elementary Arabic
1,30291,,30291,,30291,Elsa Elmahdy; Linda Istanbulli,,Arabic,1B,005,B,Letter Grade,B+,Elementary Arabic
1,30291,,30291,,30291,Elsa Elmahdy; Linda Istanbulli,,Arabic,1B,005,B,Letter Grade,B,Elementary Arabic
1,30291,,30291,,30291,Elsa Elmahdy; Linda Istanbulli,,Arabic,1B,005,C,Letter Grade,C+,Elementary Arabic
1,30291,,30291,,30291,Elsa Elmahdy; Linda Istanbulli,,Arabic,1B,005,Credit,Non-Letter Grade,Pass,Elementary Arabic
4,21489,,21489,,21489,Elsa Elmahdy,,Arabic,1B,006,A,Letter Grade,A,Elementary Arabic
3,21489,,21489,,21489,Elsa Elmahdy,,Arabic,1B,006,A,Letter Grade,A-,Elementary Arabic
1,21489,,21489,,21489,Elsa Elmahdy,,Arabic,1B,006,C,Letter Grade,C+,Elementary Arabic
2,21489,,21489,,21489,Elsa Elmahdy,,Arabic,1B,006,Credit,Non-Letter Grade,Pass,Elementary Arabic
1,21489,,21489,,21489,Elsa Elmahdy,,Arabic,1B,006,No Credit,Non-Letter Grade,Not Pass,Elementary Arabic
1,21490,,21490,,21490,Elsa Elmahdy; Haitham Mohamed,,Arabic,20B,001,A,Letter Grade,A+,Intermediate Arabic
9,21490,,21490,,21490,Elsa Elmahdy; Haitham Mohamed,,Arabic,20B,001,A,Letter Grade,A,Intermediate Arabic
4,21491,,21491,,21491,Elsa Elmahdy; Hatem Bazian,,Arabic,20B,002,A,Letter Grade,A+,Intermediate Arabic
7,21491,,21491,,21491,Elsa Elmahdy; Hatem Bazian,,Arabic,20B,002,A,Letter Grade,A,Intermediate Arabic
1,21492,,21492,,21492,Elsa Elmahdy,,Arabic,20B,003,A,Letter Grade,A+,Intermediate Arabic
3,21492,,21492,,21492,Elsa Elmahdy,,Arabic,20B,003,A,Letter Grade,A,Intermediate Arabic
1,21492,,21492,,21492,Elsa Elmahdy,,Arabic,20B,003,A,Letter Grade,A-,Intermediate Arabic
1,21492,,21492,,21492,Elsa Elmahdy,,Arabic,20B,003,B,Letter Grade,B,Intermediate Arabic
1,21493,,21493,,21493,Elsa Elmahdy; Haitham Mohamed,,Arabic,100B,001,A,Letter Grade,A+,Advanced Arabic
15,21493,,21493,,21493,Elsa Elmahdy; Haitham Mohamed,,Arabic,100B,001,A,Letter Grade,A,Advanced Arabic
1,21493,,21493,,21493,Elsa Elmahdy; Haitham Mohamed,,Arabic,100B,001,A,Letter Grade,A-,Advanced Arabic
1,21493,,21493,,21493,Elsa Elmahdy; Haitham Mohamed,,Arabic,100B,001,Credit,Non-Letter Grade,Pass,Advanced Arabic
7,31940,,31940,,31940,Ahmad Diab,,Arabic,111B,001,A,Letter Grade,A-,Survey Of Arab Lit
3,31940,,31940,,31940,Ahmad Diab,,Arabic,111B,001,B,Letter Grade,B+,Survey Of Arab Lit
1,31940,,31940,,31940,Ahmad Diab,,Arabic,111B,001,B,Letter Grade,B,Survey Of Arab Lit
1,31940,,31940,,31940,Ahmad Diab,,Arabic,111B,001,B,Letter Grade,B-,Survey Of Arab Lit
4,31096,,31096,,31096,Margaret Larkin,,Arabic,220,001,A,Letter Grade,A,Classic Arabic Lit
2,20950,,20950,,20950,Amy Louie; Kristin DeMarco; Laura Cuconati; Meg Anderson; Stysabrin Hussien; William Atwood,,Architecture,11B,001,A,Letter Grade,A+,Intro To Design
5,20950,,20950,,20950,Amy Louie; Kristin DeMarco; Laura Cuconati; Meg Anderson; Stysabrin Hussien; William Atwood,,Architecture,11B,001,A,Letter Grade,A,Intro To Design
10,20950,,20950,,20950,Amy Louie; Kristin DeMarco; Laura Cuconati; Meg Anderson; Stysabrin Hussien; William Atwood,,Architecture,11B,001,A,Letter Grade,A-,Intro To Design
20,20950,,20950,,20950,Amy Louie; Kristin DeMarco; Laura Cuconati; Meg Anderson; Stysabrin Hussien; William Atwood,,Architecture,11B,001,B,Letter Grade,B+,Intro To Design
19,20950,,20950,,20950,Amy Louie; Kristin DeMarco; Laura Cuconati; Meg Anderson; Stysabrin Hussien; William Atwood,,Architecture,11B,001,B,Letter Grade,B,Intro To Design
3,20950,,20950,,20950,Amy Louie; Kristin DeMarco; Laura Cuconati; Meg Anderson; Stysabrin Hussien; William Atwood,,Architecture,11B,001,B,Letter Grade,B-,Intro To Design
12,20957,,20957,,20957,W Martin,,Architecture,24,001,Credit,Non-Letter Grade,Pass,Freshman Seminars
32,20961,,20961,,20961,Benjamin Good; William Atwood; -,,Architecture,98,005,Credit,Non-Letter Grade,Pass,Directed Group Stdy
1,20961,,20961,,20961,Benjamin Good; William Atwood; -,,Architecture,98,005,Credit,Non-Letter Grade,Satisfactory,Directed Group Stdy
7,20961,,20961,,20961,Benjamin Good; William Atwood; -,,Architecture,98,005,No Credit,Non-Letter Grade,Not Pass,Directed Group Stdy
28,21156,,21156,,21156,Keith Plymale; Lotus Lum; -,,Architecture,98,006,Credit,Non-Letter Grade,Pass,Directed Group Stdy
19,17378,,17378,,17378,Margaret Crawford,,Architecture,98BC,001,Credit,Non-Letter Grade,Pass,Directed Group Stud
1,17378,,17378,,17378,Margaret Crawford,,Architecture,98BC,001,No Credit,Non-Letter Grade,Not Pass,Directed Group Stud
17,17379,,17379,,17379,Margaret Crawford,,Architecture,98BC,002,Credit,Non-Letter Grade,Pass,Directed Group Stud
10,20962,,20962,,20962,Elizabeth Bishop; Franklyn Campbell; Gerard Creedon; Gyo Obata; Jean Bourdier; Jennifer Ly; Keith Plymale; William Di Napoli,,Architecture,100B,001,A,Letter Grade,A,Fund Of Arch Design
15,20962,,20962,,20962,Elizabeth Bishop; Franklyn Campbell; Gerard Creedon; Gyo Obata; Jean Bourdier; Jennifer Ly; Keith Plymale; William Di Napoli,,Architecture,100B,001,A,Letter Grade,A-,Fund Of Arch Design
30,20962,,20962,,20962,Elizabeth Bishop; Franklyn Campbell; Gerard Creedon; Gyo Obata; Jean Bourdier; Jennifer Ly; Keith Plymale; William Di Napoli,,Architecture,100B,001,B,Letter Grade,B+,Fund Of Arch Design
27,20962,,20962,,20962,Elizabeth Bishop; Franklyn Campbell; Gerard Creedon; Gyo Obata; Jean Bourdier; Jennifer Ly; Keith Plymale; William Di Napoli,,Architecture,100B,001,B,Letter Grade,B,Fund Of Arch Design
12,20962,,20962,,20962,Elizabeth Bishop; Franklyn Campbell; Gerard Creedon; Gyo Obata; Jean Bourdier; Jennifer Ly; Keith Plymale; William Di Napoli,,Architecture,100B,001,B,Letter Grade,B-,Fund Of Arch Design
4,20962,,20962,,20962,Elizabeth Bishop; Franklyn Campbell; Gerard Creedon; Gyo Obata; Jean Bourdier; Jennifer Ly; Keith Plymale; William Di Napoli,,Architecture,100B,001,C,Letter Grade,C+,Fund Of Arch Design
3,20962,,20962,,20962,Elizabeth Bishop; Franklyn Campbell; Gerard Creedon; Gyo Obata; Jean Bourdier; Jennifer Ly; Keith Plymale; William Di Napoli,,Architecture,100B,001,C,Letter Grade,C,Fund Of Arch Design
2,20962,,20962,,20962,Elizabeth Bishop; Franklyn Campbell; Gerard Creedon; Gyo Obata; Jean Bourdier; Jennifer Ly; Keith Plymale; William Di Napoli,,Architecture,100B,001,C,Letter Grade,C-,Fund Of Arch Design
1,20962,,20962,,20962,Elizabeth Bishop; Franklyn Campbell; Gerard Creedon; Gyo Obata; Jean Bourdier; Jennifer Ly; Keith Plymale; William Di Napoli,,Architecture,100B,001,D,Letter Grade,D+,Fund Of Arch Design
1,20962,,20962,,20962,Elizabeth Bishop; Franklyn Campbell; Gerard Creedon; Gyo Obata; Jean Bourdier; Jennifer Ly; Keith Plymale; William Di Napoli,,Architecture,100B,001,No Credit,Non-Letter Grade,Not Pass,Fund Of Arch Design
7,20975,,20975,,20975,Mark Anderson,,Architecture,100D,002,A,Letter Grade,A,Arch Design Iv
4,20975,,20975,,20975,Mark Anderson,,Architecture,100D,002,A,Letter Grade,A-,Arch Design Iv
1,20975,,20975,,20975,Mark Anderson,,Architecture,100D,002,B,Letter Grade,B+,Arch Design Iv
2,20975,,20975,,20975,Mark Anderson,,Architecture,100D,002,B,Letter Grade,B,Arch Design Iv
5,20976,,20976,,20976,Sarah Hirschman,,Architecture,100D,003,A,Letter Grade,A,Arch Design Iv
4,20976,,20976,,20976,Sarah Hirschman,,Architecture,100D,003,A,Letter Grade,A-,Arch Design Iv
2,20976,,20976,,20976,Sarah Hirschman,,Architecture,100D,003,B,Letter Grade,B+,Arch Design Iv
2,20976,,20976,,20976,Sarah Hirschman,,Architecture,100D,003,B,Letter Grade,B,Arch Design Iv
1,20976,,20976,,20976,Sarah Hirschman,,Architecture,100D,003,C,Letter Grade,C,Arch Design Iv
3,20977,,20977,,20977,David Jaehning,,Architecture,100D,004,A,Letter Grade,A+,Arch Design Iv
3,20977,,20977,,20977,David Jaehning,,Architecture,100D,004,A,Letter Grade,A,Arch Design Iv
2,20977,,20977,,20977,David Jaehning,,Architecture,100D,004,A,Letter Grade,A-,Arch Design Iv
5,20977,,20977,,20977,David Jaehning,,Architecture,100D,004,B,Letter Grade,B+,Arch Design Iv
2,20977,,20977,,20977,David Jaehning,,Architecture,100D,004,B,Letter Grade,B,Arch Design Iv
2,20978,,20978,,20978,Eleanor Pries,,Architecture,100D,005,A,Letter Grade,A+,Arch Design Iv
7,20978,,20978,,20978,Eleanor Pries,,Architecture,100D,005,A,Letter Grade,A,Arch Design Iv
3,20978,,20978,,20978,Eleanor Pries,,Architecture,100D,005,A,Letter Grade,A-,Arch Design Iv
1,20978,,20978,,20978,Eleanor Pries,,Architecture,100D,005,B,Letter Grade,B+,Arch Design Iv
1,20978,,20978,,20978,Eleanor Pries,,Architecture,100D,005,B,Letter Grade,B,Arch Design Iv
6,21143,,21143,,21143,Eric Reeder,,Architecture,100D,006,A,Letter Grade,A,Arch Design Iv
4,21143,,21143,,21143,Eric Reeder,,Architecture,100D,006,A,Letter Grade,A-,Arch Design Iv
4,21143,,21143,,21143,Eric Reeder,,Architecture,100D,006,B,Letter Grade,B+,Arch Design Iv
3,21166,,21166,,21166,Cass Smith; Kurt Lavenson,,Architecture,100D,007,A,Letter Grade,A+,Arch Design Iv
3,21166,,21166,,21166,Cass Smith; Kurt Lavenson,,Architecture,100D,007,A,Letter Grade,A,Arch Design Iv
5,21166,,21166,,21166,Cass Smith; Kurt Lavenson,,Architecture,100D,007,A,Letter Grade,A-,Arch Design Iv
3,21166,,21166,,21166,Cass Smith; Kurt Lavenson,,Architecture,100D,007,B,Letter Grade,B+,Arch Design Iv
1,21166,,21166,,21166,Cass Smith; Kurt Lavenson,,Architecture,100D,007,B,Letter Grade,B,Arch Design Iv
1,21167,,21167,,21167,Mia Zinni,,Architecture,100D,008,A,Letter Grade,A+,Arch Design Iv
5,21167,,21167,,21167,Mia Zinni,,Architecture,100D,008,A,Letter Grade,A,Arch Design Iv
5,21167,,21167,,21167,Mia Zinni,,Architecture,100D,008,A,Letter Grade,A-,Arch Design Iv
2,21167,,21167,,21167,Mia Zinni,,Architecture,100D,008,B,Letter Grade,B+,Arch Design Iv
2,21167,,21167,,21167,Mia Zinni,,Architecture,100D,008,B,Letter Grade,B,Arch Design Iv
3,20979,,20979,,20979,Darell Fields,,Architecture,102B,001,A,Letter Grade,A,Capstone Project
2,20979,,20979,,20979,Darell Fields,,Architecture,102B,001,A,Letter Grade,A-,Capstone Project
3,20979,,20979,,20979,Darell Fields,,Architecture,102B,001,B,Letter Grade,B+,Capstone Project
3,20979,,20979,,20979,Darell Fields,,Architecture,102B,001,B,Letter Grade,B,Capstone Project
4,20979,,20979,,20979,Darell Fields,,Architecture,102B,001,B,Letter Grade,B-,Capstone Project
1,20979,,20979,,20979,Darell Fields,,Architecture,102B,001,C,Letter Grade,C,Capstone Project
2,20979,,20979,,20979,Darell Fields,,Architecture,102B,001,C,Letter Grade,C-,Capstone Project
13,21152,,21152,,21152,Rene Davids,,Architecture,109,001,A,Letter Grade,A,Spec Top Arch Des
12,21152,,21152,,21152,Rene Davids,,Architecture,109,001,A,Letter Grade,A-,Spec Top Arch Des
1,21152,,21152,,21152,Rene Davids,,Architecture,109,001,B,Letter Grade,B+,Spec Top Arch Des
1,21152,,21152,,21152,Rene Davids,,Architecture,109,001,Credit,Non-Letter Grade,Pass,Spec Top Arch Des
2,21181,,21181,,21181,Eric Cesal,,Architecture,109,002,A,Letter Grade,A-,Spec Top Arch Des
2,21181,,21181,,21181,Eric Cesal,,Architecture,109,002,B,Letter Grade,B-,Spec Top Arch Des
1,21181,,21181,,21181,Eric Cesal,,Architecture,109,002,C,Letter Grade,C+,Spec Top Arch Des
2,32166,,32166,,32166,Jean Bourdier,,Architecture,109,003,A,Letter Grade,A+,Spec Top Arch Des
2,32166,,32166,,32166,Jean Bourdier,,Architecture,109,003,A,Letter Grade,A,Spec Top Arch Des
5,32166,,32166,,32166,Jean Bourdier,,Architecture,109,003,Credit,Non-Letter Grade,Pass,Spec Top Arch Des
1,17422,,17422,,17422,Raveevarn Choksombatchai,,Architecture,129,001,A,Letter Grade,A,Spec Top Digit Des
3,17422,,17422,,17422,Raveevarn Choksombatchai,,Architecture,129,001,B,Letter Grade,B+,Spec Top Digit Des
1,17422,,17422,,17422,Raveevarn Choksombatchai,,Architecture,129,001,Credit,Non-Letter Grade,Pass,Spec Top Digit Des
1,32848,,32848,,32848,Maria Luisa de Oliveira Gama Caldas,,Architecture,129,002,A,Letter Grade,A,Spec Top Digit Des
1,32848,,32848,,32848,Maria Luisa de Oliveira Gama Caldas,,Architecture,129,002,B,Letter Grade,B+,Spec Top Digit Des
1,32848,,32848,,32848,Maria Luisa de Oliveira Gama Caldas,,Architecture,129,002,Credit,Non-Letter Grade,Pass,Spec Top Digit Des
1,32184,,32184,,32184,Maria Paz Gutierrez,,Architecture,129,003,A,Letter Grade,A-,Spec Top Digit Des
1,32184,,32184,,32184,Maria Paz Gutierrez,,Architecture,129,003,Credit,Non-Letter Grade,Pass,Spec Top Digit Des
2,20982,,20982,,20982,C Crysler,,Architecture,139,001,A,Letter Grade,A+,Spec Top Arch Des
2,20982,,20982,,20982,C Crysler,,Architecture,139,001,A,Letter Grade,A,Spec Top Arch Des
1,20982,,20982,,20982,C Crysler,,Architecture,139,001,A,Letter Grade,A-,Spec Top Arch Des
3,20984,,20984,,20984,Stefano Schiavon,,Architecture,140,001,A,Letter Grade,A+,Energy & Enviro
14,20984,,20984,,20984,Stefano Schiavon,,Architecture,140,001,A,Letter Grade,A,Energy & Enviro
26,20984,,20984,,20984,Stefano Schiavon,,Architecture,140,001,A,Letter Grade,A-,Energy & Enviro
21,20984,,20984,,20984,Stefano Schiavon,,Architecture,140,001,B,Letter Grade,B+,Energy & Enviro
29,20984,,20984,,20984,Stefano Schiavon,,Architecture,140,001,B,Letter Grade,B,Energy & Enviro
17,20984,,20984,,20984,Stefano Schiavon,,Architecture,140,001,B,Letter Grade,B-,Energy & Enviro
10,20984,,20984,,20984,Stefano Schiavon,,Architecture,140,001,C,Letter Grade,C+,Energy & Enviro
11,20984,,20984,,20984,Stefano Schiavon,,Architecture,140,001,C,Letter Grade,C,Energy & Enviro
3,20984,,20984,,20984,Stefano Schiavon,,Architecture,140,001,C,Letter Grade,C-,Energy & Enviro
3,20984,,20984,,20984,Stefano Schiavon,,Architecture,140,001,F,Letter Grade,F,Energy & Enviro
6,20992,,20992,,20992,Dana Buntrock; David Jaehning,,Architecture,160,001,A,Letter Grade,A+,Intro Construction
