Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,13485,,13485,,13485,Carolyn Carr; David Wiese; Margi Wald,,College Writing Programs,5C,003,Credit,Non-Letter Grade,Pass,Engl Thru Film
5,13486,,13486,,13486,David Wiese; Elizabeth Boner; Margi Wald,,College Writing Programs,5C,004,A,Letter Grade,A+,Engl Thru Film
11,13486,,13486,,13486,David Wiese; Elizabeth Boner; Margi Wald,,College Writing Programs,5C,004,A,Letter Grade,A,Engl Thru Film
8,15422,,15422,,15422,David Wiese; Janet Christensen; Margi Wald,,College Writing Programs,5C,005,A,Letter Grade,A,Engl Thru Film
2,15422,,15422,,15422,David Wiese; Janet Christensen; Margi Wald,,College Writing Programs,5C,005,A,Letter Grade,A-,Engl Thru Film
1,15422,,15422,,15422,David Wiese; Janet Christensen; Margi Wald,,College Writing Programs,5C,005,B,Letter Grade,B+,Engl Thru Film
2,13487,,13487,,13487,David Wiese; Harry Seng; Margi Wald,,College Writing Programs,5D,001,A,Letter Grade,A+,Engl Thru Literatur
5,13487,,13487,,13487,David Wiese; Harry Seng; Margi Wald,,College Writing Programs,5D,001,A,Letter Grade,A,Engl Thru Literatur
8,13487,,13487,,13487,David Wiese; Harry Seng; Margi Wald,,College Writing Programs,5D,001,A,Letter Grade,A-,Engl Thru Literatur
1,13487,,13487,,13487,David Wiese; Harry Seng; Margi Wald,,College Writing Programs,5D,001,B,Letter Grade,B+,Engl Thru Literatur
3,13487,,13487,,13487,David Wiese; Harry Seng; Margi Wald,,College Writing Programs,5D,001,B,Letter Grade,B,Engl Thru Literatur
1,13487,,13487,,13487,David Wiese; Harry Seng; Margi Wald,,College Writing Programs,5D,001,B,Letter Grade,B-,Engl Thru Literatur
1,14267,,14267,,14267,David Wiese; John McClain; Margi Wald,,College Writing Programs,5D,002,A,Letter Grade,A+,Engl Thru Literatur
7,14267,,14267,,14267,David Wiese; John McClain; Margi Wald,,College Writing Programs,5D,002,A,Letter Grade,A,Engl Thru Literatur
6,14267,,14267,,14267,David Wiese; John McClain; Margi Wald,,College Writing Programs,5D,002,A,Letter Grade,A-,Engl Thru Literatur
2,14267,,14267,,14267,David Wiese; John McClain; Margi Wald,,College Writing Programs,5D,002,B,Letter Grade,B+,Engl Thru Literatur
1,14267,,14267,,14267,David Wiese; John McClain; Margi Wald,,College Writing Programs,5D,002,No Credit,Non-Letter Grade,Not Pass,Engl Thru Literatur
1,13488,,13488,,13488,David Wiese; Margi Wald; Matthew Barclay,,College Writing Programs,5E,001,A,Letter Grade,A+,Engl Thru Pop Music
6,13488,,13488,,13488,David Wiese; Margi Wald; Matthew Barclay,,College Writing Programs,5E,001,A,Letter Grade,A,Engl Thru Pop Music
7,13488,,13488,,13488,David Wiese; Margi Wald; Matthew Barclay,,College Writing Programs,5E,001,A,Letter Grade,A-,Engl Thru Pop Music
3,13488,,13488,,13488,David Wiese; Margi Wald; Matthew Barclay,,College Writing Programs,5E,001,B,Letter Grade,B+,Engl Thru Pop Music
3,13488,,13488,,13488,David Wiese; Margi Wald; Matthew Barclay,,College Writing Programs,5E,001,B,Letter Grade,B,Engl Thru Pop Music
3,13489,,13489,,13489,David Wiese; Margi Wald; Matthew Barclay,,College Writing Programs,5E,002,A,Letter Grade,A+,Engl Thru Pop Music
8,13489,,13489,,13489,David Wiese; Margi Wald; Matthew Barclay,,College Writing Programs,5E,002,A,Letter Grade,A,Engl Thru Pop Music
3,13489,,13489,,13489,David Wiese; Margi Wald; Matthew Barclay,,College Writing Programs,5E,002,A,Letter Grade,A-,Engl Thru Pop Music
3,13489,,13489,,13489,David Wiese; Margi Wald; Matthew Barclay,,College Writing Programs,5E,002,B,Letter Grade,B-,Engl Thru Pop Music
2,13489,,13489,,13489,David Wiese; Margi Wald; Matthew Barclay,,College Writing Programs,5E,002,C,Letter Grade,C+,Engl Thru Pop Music
1,13489,,13489,,13489,David Wiese; Margi Wald; Matthew Barclay,,College Writing Programs,5E,002,D,Letter Grade,D+,Engl Thru Pop Music
12,13490,,13490,,13490,David Wiese; Margi Wald; Rachel Kotok,,College Writing Programs,5F,001,A,Letter Grade,A,Engl Human Rights
3,13490,,13490,,13490,David Wiese; Margi Wald; Rachel Kotok,,College Writing Programs,5F,001,A,Letter Grade,A-,Engl Human Rights
1,13490,,13490,,13490,David Wiese; Margi Wald; Rachel Kotok,,College Writing Programs,5F,001,B,Letter Grade,B-,Engl Human Rights
1,13490,,13490,,13490,David Wiese; Margi Wald; Rachel Kotok,,College Writing Programs,5F,001,Credit,Non-Letter Grade,Satisfactory,Engl Human Rights
10,15437,,15437,,15437,David Wiese; Lawrence Metzger; Margi Wald,,College Writing Programs,5F,002,A,Letter Grade,A+,Engl Human Rights
4,15437,,15437,,15437,David Wiese; Lawrence Metzger; Margi Wald,,College Writing Programs,5F,002,A,Letter Grade,A,Engl Human Rights
1,15437,,15437,,15437,David Wiese; Lawrence Metzger; Margi Wald,,College Writing Programs,5F,002,B,Letter Grade,B-,Engl Human Rights
3,15437,,15437,,15437,David Wiese; Lawrence Metzger; Margi Wald,,College Writing Programs,5F,002,C,Letter Grade,C-,Engl Human Rights
13,14086,,14086,,14086,David Wiese; Margi Wald; Shalle Leeming,,College Writing Programs,5I,001,A,Letter Grade,A,Engl Tv Culture
2,14086,,14086,,14086,David Wiese; Margi Wald; Shalle Leeming,,College Writing Programs,5I,001,A,Letter Grade,A-,Engl Tv Culture
2,14086,,14086,,14086,David Wiese; Margi Wald; Shalle Leeming,,College Writing Programs,5I,001,B,Letter Grade,B+,Engl Tv Culture
1,14086,,14086,,14086,David Wiese; Margi Wald; Shalle Leeming,,College Writing Programs,5I,001,Credit,Non-Letter Grade,Pass,Engl Tv Culture
5,15444,,15444,,15444,David Skolnick; David Wiese; Margi Wald,,College Writing Programs,5I,002,A,Letter Grade,A,Engl Tv Culture
1,15444,,15444,,15444,David Skolnick; David Wiese; Margi Wald,,College Writing Programs,5I,002,A,Letter Grade,A-,Engl Tv Culture
2,15444,,15444,,15444,David Skolnick; David Wiese; Margi Wald,,College Writing Programs,5I,002,B,Letter Grade,B+,Engl Tv Culture
1,15444,,15444,,15444,David Skolnick; David Wiese; Margi Wald,,College Writing Programs,5I,002,B,Letter Grade,B,Engl Tv Culture
1,15444,,15444,,15444,David Skolnick; David Wiese; Margi Wald,,College Writing Programs,5I,002,C,Letter Grade,C,Engl Tv Culture
1,15444,,15444,,15444,David Skolnick; David Wiese; Margi Wald,,College Writing Programs,5I,002,D,Letter Grade,D,Engl Tv Culture
3,14092,,14092,,14092,David Wiese; Margi Wald; Michelle Sans,,College Writing Programs,5K,002,A,Letter Grade,A,Engl Thru The Media
3,14092,,14092,,14092,David Wiese; Margi Wald; Michelle Sans,,College Writing Programs,5K,002,A,Letter Grade,A-,Engl Thru The Media
6,14092,,14092,,14092,David Wiese; Margi Wald; Michelle Sans,,College Writing Programs,5K,002,B,Letter Grade,B+,Engl Thru The Media
2,14092,,14092,,14092,David Wiese; Margi Wald; Michelle Sans,,College Writing Programs,5K,002,B,Letter Grade,B,Engl Thru The Media
2,14092,,14092,,14092,David Wiese; Margi Wald; Michelle Sans,,College Writing Programs,5K,002,Credit,Non-Letter Grade,Pass,Engl Thru The Media
3,14094,,14094,,14094,Barbara McClain; David Wiese; Margi Wald,,College Writing Programs,5K,003,A,Letter Grade,A+,Engl Thru The Media
8,14094,,14094,,14094,Barbara McClain; David Wiese; Margi Wald,,College Writing Programs,5K,003,A,Letter Grade,A,Engl Thru The Media
1,14094,,14094,,14094,Barbara McClain; David Wiese; Margi Wald,,College Writing Programs,5K,003,A,Letter Grade,A-,Engl Thru The Media
1,14094,,14094,,14094,Barbara McClain; David Wiese; Margi Wald,,College Writing Programs,5K,003,B,Letter Grade,B+,Engl Thru The Media
2,14094,,14094,,14094,Barbara McClain; David Wiese; Margi Wald,,College Writing Programs,5K,003,B,Letter Grade,B,Engl Thru The Media
1,14094,,14094,,14094,Barbara McClain; David Wiese; Margi Wald,,College Writing Programs,5K,003,Credit,Non-Letter Grade,Pass,Engl Thru The Media
6,16002,,16002,,16002,Barbara McClain; David Wiese; Margi Wald,,College Writing Programs,5K,004,A,Letter Grade,A,Engl Thru The Media
3,16002,,16002,,16002,Barbara McClain; David Wiese; Margi Wald,,College Writing Programs,5K,004,A,Letter Grade,A-,Engl Thru The Media
1,16002,,16002,,16002,Barbara McClain; David Wiese; Margi Wald,,College Writing Programs,5K,004,B,Letter Grade,B+,Engl Thru The Media
1,16002,,16002,,16002,Barbara McClain; David Wiese; Margi Wald,,College Writing Programs,5K,004,B,Letter Grade,B,Engl Thru The Media
3,16002,,16002,,16002,Barbara McClain; David Wiese; Margi Wald,,College Writing Programs,5K,004,C,Letter Grade,C+,Engl Thru The Media
1,16002,,16002,,16002,Barbara McClain; David Wiese; Margi Wald,,College Writing Programs,5K,004,C,Letter Grade,C,Engl Thru The Media
9,13493,,13493,,13493,Ana Wu; David Wiese; Margi Wald,,College Writing Programs,6A,002,A,Letter Grade,A,Esl Acad Speaking
1,13493,,13493,,13493,Ana Wu; David Wiese; Margi Wald,,College Writing Programs,6A,002,A,Letter Grade,A-,Esl Acad Speaking
1,13493,,13493,,13493,Ana Wu; David Wiese; Margi Wald,,College Writing Programs,6A,002,B,Letter Grade,B+,Esl Acad Speaking
2,13493,,13493,,13493,Ana Wu; David Wiese; Margi Wald,,College Writing Programs,6A,002,B,Letter Grade,B,Esl Acad Speaking
1,13493,,13493,,13493,Ana Wu; David Wiese; Margi Wald,,College Writing Programs,6A,002,B,Letter Grade,B-,Esl Acad Speaking
1,13493,,13493,,13493,Ana Wu; David Wiese; Margi Wald,,College Writing Programs,6A,002,C,Letter Grade,C,Esl Acad Speaking
6,13494,,13494,,13494,David Wiese; Margi Wald; zue acker,,College Writing Programs,6A,003,A,Letter Grade,A+,Esl Acad Speaking
2,13494,,13494,,13494,David Wiese; Margi Wald; zue acker,,College Writing Programs,6A,003,A,Letter Grade,A,Esl Acad Speaking
6,13494,,13494,,13494,David Wiese; Margi Wald; zue acker,,College Writing Programs,6A,003,A,Letter Grade,A-,Esl Acad Speaking
2,13494,,13494,,13494,David Wiese; Margi Wald; zue acker,,College Writing Programs,6A,003,C,Letter Grade,C+,Esl Acad Speaking
19,13495,,13495,,13495,David Wiese; Margi Wald; Scot Crisp,,College Writing Programs,6A,004,A,Letter Grade,A,Esl Acad Speaking
1,13495,,13495,,13495,David Wiese; Margi Wald; Scot Crisp,,College Writing Programs,6A,004,Credit,Non-Letter Grade,Pass,Esl Acad Speaking
1,13496,,13496,,13496,David Wiese; Margi Wald; Teri Crisp,,College Writing Programs,6A,005,A,Letter Grade,A+,Esl Acad Speaking
16,13496,,13496,,13496,David Wiese; Margi Wald; Teri Crisp,,College Writing Programs,6A,005,A,Letter Grade,A,Esl Acad Speaking
1,13496,,13496,,13496,David Wiese; Margi Wald; Teri Crisp,,College Writing Programs,6A,005,A,Letter Grade,A-,Esl Acad Speaking
1,13496,,13496,,13496,David Wiese; Margi Wald; Teri Crisp,,College Writing Programs,6A,005,C,Letter Grade,C-,Esl Acad Speaking
5,13498,,13498,,13498,David Wiese; Margi Wald; Michelle Baptiste,,College Writing Programs,6B,002,A,Letter Grade,A+,Esl Academic Vocab
11,13498,,13498,,13498,David Wiese; Margi Wald; Michelle Baptiste,,College Writing Programs,6B,002,A,Letter Grade,A,Esl Academic Vocab
1,13498,,13498,,13498,David Wiese; Margi Wald; Michelle Baptiste,,College Writing Programs,6B,002,Credit,Non-Letter Grade,Pass,Esl Academic Vocab
5,14089,,14089,,14089,David Wiese; Margi Wald; Nicole Brun-Mercer,,College Writing Programs,6B,003,A,Letter Grade,A+,Esl Academic Vocab
3,14089,,14089,,14089,David Wiese; Margi Wald; Nicole Brun-Mercer,,College Writing Programs,6B,003,A,Letter Grade,A,Esl Academic Vocab
5,14089,,14089,,14089,David Wiese; Margi Wald; Nicole Brun-Mercer,,College Writing Programs,6B,003,A,Letter Grade,A-,Esl Academic Vocab
1,14089,,14089,,14089,David Wiese; Margi Wald; Nicole Brun-Mercer,,College Writing Programs,6B,003,B,Letter Grade,B+,Esl Academic Vocab
2,14089,,14089,,14089,David Wiese; Margi Wald; Nicole Brun-Mercer,,College Writing Programs,6B,003,B,Letter Grade,B,Esl Academic Vocab
1,14089,,14089,,14089,David Wiese; Margi Wald; Nicole Brun-Mercer,,College Writing Programs,6B,003,C,Letter Grade,C,Esl Academic Vocab
1,14089,,14089,,14089,David Wiese; Margi Wald; Nicole Brun-Mercer,,College Writing Programs,6B,003,D,Letter Grade,D+,Esl Academic Vocab
11,15454,,15454,,15454,David Wiese; Margi Wald; Nicole Brun-Mercer,,College Writing Programs,6C,002,A,Letter Grade,A+,Esl Business Vocab
4,15454,,15454,,15454,David Wiese; Margi Wald; Nicole Brun-Mercer,,College Writing Programs,6C,002,A,Letter Grade,A,Esl Business Vocab
1,15454,,15454,,15454,David Wiese; Margi Wald; Nicole Brun-Mercer,,College Writing Programs,6C,002,B,Letter Grade,B+,Esl Business Vocab
1,15454,,15454,,15454,David Wiese; Margi Wald; Nicole Brun-Mercer,,College Writing Programs,6C,002,C,Letter Grade,C+,Esl Business Vocab
1,15454,,15454,,15454,David Wiese; Margi Wald; Nicole Brun-Mercer,,College Writing Programs,6C,002,F,Letter Grade,F,Esl Business Vocab
5,15455,,15455,,15455,David Wiese; Margi Wald; Paula Leao Madsen,,College Writing Programs,6C,003,A,Letter Grade,A+,Esl Business Vocab
3,15455,,15455,,15455,David Wiese; Margi Wald; Paula Leao Madsen,,College Writing Programs,6C,003,A,Letter Grade,A,Esl Business Vocab
2,15455,,15455,,15455,David Wiese; Margi Wald; Paula Leao Madsen,,College Writing Programs,6C,003,A,Letter Grade,A-,Esl Business Vocab
1,15455,,15455,,15455,David Wiese; Margi Wald; Paula Leao Madsen,,College Writing Programs,6C,003,B,Letter Grade,B-,Esl Business Vocab
2,15455,,15455,,15455,David Wiese; Margi Wald; Paula Leao Madsen,,College Writing Programs,6C,003,C,Letter Grade,C+,Esl Business Vocab
1,15455,,15455,,15455,David Wiese; Margi Wald; Paula Leao Madsen,,College Writing Programs,6C,003,C,Letter Grade,C,Esl Business Vocab
2,15455,,15455,,15455,David Wiese; Margi Wald; Paula Leao Madsen,,College Writing Programs,6C,003,F,Letter Grade,F,Esl Business Vocab
1,15455,,15455,,15455,David Wiese; Margi Wald; Paula Leao Madsen,,College Writing Programs,6C,003,Credit,Non-Letter Grade,Pass,Esl Business Vocab
1,13500,,13500,,13500,David Wiese; Margi Wald; Peter Vahle,,College Writing Programs,6F,002,A,Letter Grade,A+,Esl Listen Speak
3,13500,,13500,,13500,David Wiese; Margi Wald; Peter Vahle,,College Writing Programs,6F,002,A,Letter Grade,A,Esl Listen Speak
5,13500,,13500,,13500,David Wiese; Margi Wald; Peter Vahle,,College Writing Programs,6F,002,A,Letter Grade,A-,Esl Listen Speak
4,13500,,13500,,13500,David Wiese; Margi Wald; Peter Vahle,,College Writing Programs,6F,002,B,Letter Grade,B+,Esl Listen Speak
1,13500,,13500,,13500,David Wiese; Margi Wald; Peter Vahle,,College Writing Programs,6F,002,C,Letter Grade,C,Esl Listen Speak
1,13500,,13500,,13500,David Wiese; Margi Wald; Peter Vahle,,College Writing Programs,6F,002,F,Letter Grade,F,Esl Listen Speak
5,13501,,13501,,13501,David Wiese; Margi Wald; zue acker,,College Writing Programs,6F,003,A,Letter Grade,A+,Esl Listen Speak
6,13501,,13501,,13501,David Wiese; Margi Wald; zue acker,,College Writing Programs,6F,003,A,Letter Grade,A-,Esl Listen Speak
4,13501,,13501,,13501,David Wiese; Margi Wald; zue acker,,College Writing Programs,6F,003,B,Letter Grade,B,Esl Listen Speak
1,13501,,13501,,13501,David Wiese; Margi Wald; zue acker,,College Writing Programs,6F,003,F,Letter Grade,F,Esl Listen Speak
1,13501,,13501,,13501,David Wiese; Margi Wald; zue acker,,College Writing Programs,6F,003,Credit,Non-Letter Grade,Pass,Esl Listen Speak
7,13502,,13502,,13502,David Wiese; Margi Wald; Michelle Sans,,College Writing Programs,6F,004,A,Letter Grade,A,Esl Listen Speak
10,13502,,13502,,13502,David Wiese; Margi Wald; Michelle Sans,,College Writing Programs,6F,004,A,Letter Grade,A-,Esl Listen Speak
1,13502,,13502,,13502,David Wiese; Margi Wald; Michelle Sans,,College Writing Programs,6F,004,B,Letter Grade,B+,Esl Listen Speak
1,13502,,13502,,13502,David Wiese; Margi Wald; Michelle Sans,,College Writing Programs,6F,004,B,Letter Grade,B,Esl Listen Speak
1,13502,,13502,,13502,David Wiese; Margi Wald; Michelle Sans,,College Writing Programs,6F,004,F,Letter Grade,F,Esl Listen Speak
4,14278,,14278,,14278,Belinda Kremer; David Wiese; Margi Wald,,College Writing Programs,6G,002,A,Letter Grade,A+,Esl Digital Writing
4,14278,,14278,,14278,Belinda Kremer; David Wiese; Margi Wald,,College Writing Programs,6G,002,A,Letter Grade,A,Esl Digital Writing
3,14278,,14278,,14278,Belinda Kremer; David Wiese; Margi Wald,,College Writing Programs,6G,002,A,Letter Grade,A-,Esl Digital Writing
2,14278,,14278,,14278,Belinda Kremer; David Wiese; Margi Wald,,College Writing Programs,6G,002,B,Letter Grade,B+,Esl Digital Writing
1,14278,,14278,,14278,Belinda Kremer; David Wiese; Margi Wald,,College Writing Programs,6G,002,B,Letter Grade,B,Esl Digital Writing
1,14278,,14278,,14278,Belinda Kremer; David Wiese; Margi Wald,,College Writing Programs,6G,002,C,Letter Grade,C+,Esl Digital Writing
1,14278,,14278,,14278,Belinda Kremer; David Wiese; Margi Wald,,College Writing Programs,6G,002,C,Letter Grade,C-,Esl Digital Writing
1,14278,,14278,,14278,Belinda Kremer; David Wiese; Margi Wald,,College Writing Programs,6G,002,F,Letter Grade,F,Esl Digital Writing
13,14279,,14279,,14279,David Wiese; Elizabeth Wadell; Margi Wald,,College Writing Programs,6G,003,A,Letter Grade,A,Esl Digital Writing
2,14279,,14279,,14279,David Wiese; Elizabeth Wadell; Margi Wald,,College Writing Programs,6G,003,A,Letter Grade,A-,Esl Digital Writing
1,14279,,14279,,14279,David Wiese; Elizabeth Wadell; Margi Wald,,College Writing Programs,6G,003,B,Letter Grade,B-,Esl Digital Writing
1,14279,,14279,,14279,David Wiese; Elizabeth Wadell; Margi Wald,,College Writing Programs,6G,003,C,Letter Grade,C,Esl Digital Writing
5,14281,,14281,,14281,David Wiese; Margi Wald; Michelle Baptiste,,College Writing Programs,6H,002,A,Letter Grade,A+,Esl Writing
10,14281,,14281,,14281,David Wiese; Margi Wald; Michelle Baptiste,,College Writing Programs,6H,002,A,Letter Grade,A,Esl Writing
1,14281,,14281,,14281,David Wiese; Margi Wald; Michelle Baptiste,,College Writing Programs,6H,002,A,Letter Grade,A-,Esl Writing
2,14281,,14281,,14281,David Wiese; Margi Wald; Michelle Baptiste,,College Writing Programs,6H,002,F,Letter Grade,F,Esl Writing
1,14494,,14494,,14494,David Wiese; Jennifer Burton; Margi Wald,,College Writing Programs,6I,002,A,Letter Grade,A+,Esl Conflict Res
6,14494,,14494,,14494,David Wiese; Jennifer Burton; Margi Wald,,College Writing Programs,6I,002,A,Letter Grade,A,Esl Conflict Res
9,14494,,14494,,14494,David Wiese; Jennifer Burton; Margi Wald,,College Writing Programs,6I,002,A,Letter Grade,A-,Esl Conflict Res
2,14494,,14494,,14494,David Wiese; Jennifer Burton; Margi Wald,,College Writing Programs,6I,002,B,Letter Grade,B+,Esl Conflict Res
3,14495,,14495,,14495,David Wiese; Margi Wald; Michael Clark,,College Writing Programs,6I,003,A,Letter Grade,A+,Esl Conflict Res
7,14495,,14495,,14495,David Wiese; Margi Wald; Michael Clark,,College Writing Programs,6I,003,A,Letter Grade,A,Esl Conflict Res
9,14495,,14495,,14495,David Wiese; Margi Wald; Michael Clark,,College Writing Programs,6I,003,A,Letter Grade,A-,Esl Conflict Res
1,14495,,14495,,14495,David Wiese; Margi Wald; Michael Clark,,College Writing Programs,6I,003,B,Letter Grade,B+,Esl Conflict Res
16,14523,,14523,,14523,David Wiese; Elizabeth Boner; Margi Wald,,College Writing Programs,6I,004,A,Letter Grade,A,Esl Conflict Res
1,14523,,14523,,14523,David Wiese; Elizabeth Boner; Margi Wald,,College Writing Programs,6I,004,A,Letter Grade,A-,Esl Conflict Res
1,14523,,14523,,14523,David Wiese; Elizabeth Boner; Margi Wald,,College Writing Programs,6I,004,C,Letter Grade,C,Esl Conflict Res
2,14523,,14523,,14523,David Wiese; Elizabeth Boner; Margi Wald,,College Writing Programs,6I,004,Credit,Non-Letter Grade,Pass,Esl Conflict Res
1,13505,,13505,,13505,David Wiese; Margi Wald; Mona Khabiri,,College Writing Programs,6J,001,A,Letter Grade,A+,Esl Test Prep
4,13505,,13505,,13505,David Wiese; Margi Wald; Mona Khabiri,,College Writing Programs,6J,001,A,Letter Grade,A,Esl Test Prep
4,13505,,13505,,13505,David Wiese; Margi Wald; Mona Khabiri,,College Writing Programs,6J,001,A,Letter Grade,A-,Esl Test Prep
3,13505,,13505,,13505,David Wiese; Margi Wald; Mona Khabiri,,College Writing Programs,6J,001,B,Letter Grade,B+,Esl Test Prep
2,13505,,13505,,13505,David Wiese; Margi Wald; Mona Khabiri,,College Writing Programs,6J,001,B,Letter Grade,B,Esl Test Prep
1,13505,,13505,,13505,David Wiese; Margi Wald; Mona Khabiri,,College Writing Programs,6J,001,B,Letter Grade,B-,Esl Test Prep
2,13505,,13505,,13505,David Wiese; Margi Wald; Mona Khabiri,,College Writing Programs,6J,001,C,Letter Grade,C+,Esl Test Prep
1,13505,,13505,,13505,David Wiese; Margi Wald; Mona Khabiri,,College Writing Programs,6J,001,C,Letter Grade,C-,Esl Test Prep
1,13505,,13505,,13505,David Wiese; Margi Wald; Mona Khabiri,,College Writing Programs,6J,001,F,Letter Grade,F,Esl Test Prep
1,13505,,13505,,13505,David Wiese; Margi Wald; Mona Khabiri,,College Writing Programs,6J,001,Credit,Non-Letter Grade,Pass,Esl Test Prep
3,14286,,14286,,14286,David Wiese; Margi Wald; Shelley Dykstra,,College Writing Programs,6K,002,A,Letter Grade,A+,Engl Read Write
12,14286,,14286,,14286,David Wiese; Margi Wald; Shelley Dykstra,,College Writing Programs,6K,002,A,Letter Grade,A,Engl Read Write
2,14286,,14286,,14286,David Wiese; Margi Wald; Shelley Dykstra,,College Writing Programs,6K,002,A,Letter Grade,A-,Engl Read Write
1,14286,,14286,,14286,David Wiese; Margi Wald; Shelley Dykstra,,College Writing Programs,6K,002,B,Letter Grade,B,Engl Read Write
9,14287,,14287,,14287,David Wiese; Margi Wald; Yuching Yang,,College Writing Programs,6K,003,A,Letter Grade,A,Engl Read Write
5,14287,,14287,,14287,David Wiese; Margi Wald; Yuching Yang,,College Writing Programs,6K,003,A,Letter Grade,A-,Engl Read Write
3,14287,,14287,,14287,David Wiese; Margi Wald; Yuching Yang,,College Writing Programs,6K,003,B,Letter Grade,B+,Engl Read Write
10,14443,,14443,,14443,David Wiese; Margi Wald; Nora Mitchell,,College Writing Programs,6L,001,A,Letter Grade,A+,Esl Job Search Prac
7,14443,,14443,,14443,David Wiese; Margi Wald; Nora Mitchell,,College Writing Programs,6L,001,A,Letter Grade,A,Esl Job Search Prac
1,14443,,14443,,14443,David Wiese; Margi Wald; Nora Mitchell,,College Writing Programs,6L,001,F,Letter Grade,F,Esl Job Search Prac
2,14443,,14443,,14443,David Wiese; Margi Wald; Nora Mitchell,,College Writing Programs,6L,001,Credit,Non-Letter Grade,Pass,Esl Job Search Prac
6,14444,,14444,,14444,David Wiese; Margi Wald; Shelley Dykstra,,College Writing Programs,6M,001,A,Letter Grade,A+,Esl Univ Admission
6,14444,,14444,,14444,David Wiese; Margi Wald; Shelley Dykstra,,College Writing Programs,6M,001,A,Letter Grade,A,Esl Univ Admission
4,14444,,14444,,14444,David Wiese; Margi Wald; Shelley Dykstra,,College Writing Programs,6M,001,A,Letter Grade,A-,Esl Univ Admission
1,14444,,14444,,14444,David Wiese; Margi Wald; Shelley Dykstra,,College Writing Programs,6M,001,B,Letter Grade,B+,Esl Univ Admission
1,14444,,14444,,14444,David Wiese; Margi Wald; Shelley Dykstra,,College Writing Programs,6M,001,C,Letter Grade,C,Esl Univ Admission
5,14445,,14445,,14445,Belinda Kremer; David Wiese; Margi Wald,,College Writing Programs,6M,002,A,Letter Grade,A,Esl Univ Admission
4,14445,,14445,,14445,Belinda Kremer; David Wiese; Margi Wald,,College Writing Programs,6M,002,A,Letter Grade,A-,Esl Univ Admission
3,14445,,14445,,14445,Belinda Kremer; David Wiese; Margi Wald,,College Writing Programs,6M,002,B,Letter Grade,B+,Esl Univ Admission
1,14445,,14445,,14445,Belinda Kremer; David Wiese; Margi Wald,,College Writing Programs,6M,002,B,Letter Grade,B,Esl Univ Admission
1,14445,,14445,,14445,Belinda Kremer; David Wiese; Margi Wald,,College Writing Programs,6M,002,B,Letter Grade,B-,Esl Univ Admission
1,14445,,14445,,14445,Belinda Kremer; David Wiese; Margi Wald,,College Writing Programs,6M,002,Credit,Non-Letter Grade,Pass,Esl Univ Admission
17,14482,,14482,,14482,David Wiese; Margi Wald; Scot Crisp,,College Writing Programs,6N,002,A,Letter Grade,A,Esl Art And Design
1,14483,,14483,,14483,David Wiese; Margi Wald; Teri Crisp,,College Writing Programs,6N,003,A,Letter Grade,A+,Esl Art And Design
11,14483,,14483,,14483,David Wiese; Margi Wald; Teri Crisp,,College Writing Programs,6N,003,A,Letter Grade,A,Esl Art And Design
1,14483,,14483,,14483,David Wiese; Margi Wald; Teri Crisp,,College Writing Programs,6N,003,A,Letter Grade,A-,Esl Art And Design
1,14483,,14483,,14483,David Wiese; Margi Wald; Teri Crisp,,College Writing Programs,6N,003,F,Letter Grade,F,Esl Art And Design
3,14483,,14483,,14483,David Wiese; Margi Wald; Teri Crisp,,College Writing Programs,6N,003,Credit,Non-Letter Grade,Pass,Esl Art And Design
3,15878,,15878,,15878,David Wiese; Margi Wald; Paula Runnals,,College Writing Programs,6P,002,A,Letter Grade,A,Esl Pronunc Skills
1,15878,,15878,,15878,David Wiese; Margi Wald; Paula Runnals,,College Writing Programs,6P,002,A,Letter Grade,A-,Esl Pronunc Skills
4,15878,,15878,,15878,David Wiese; Margi Wald; Paula Runnals,,College Writing Programs,6P,002,B,Letter Grade,B+,Esl Pronunc Skills
6,15878,,15878,,15878,David Wiese; Margi Wald; Paula Runnals,,College Writing Programs,6P,002,B,Letter Grade,B,Esl Pronunc Skills
3,15878,,15878,,15878,David Wiese; Margi Wald; Paula Runnals,,College Writing Programs,6P,002,B,Letter Grade,B-,Esl Pronunc Skills
2,15878,,15878,,15878,David Wiese; Margi Wald; Paula Runnals,,College Writing Programs,6P,002,C,Letter Grade,C,Esl Pronunc Skills
1,15878,,15878,,15878,David Wiese; Margi Wald; Paula Runnals,,College Writing Programs,6P,002,Credit,Non-Letter Grade,Pass,Esl Pronunc Skills
3,15882,,15882,,15882,Barrie Roberts; David Wiese; Margi Wald,,College Writing Programs,6Q,001,A,Letter Grade,A+,Esl Adr Professnals
15,15882,,15882,,15882,Barrie Roberts; David Wiese; Margi Wald,,College Writing Programs,6Q,001,A,Letter Grade,A,Esl Adr Professnals
1,15882,,15882,,15882,Barrie Roberts; David Wiese; Margi Wald,,College Writing Programs,6Q,001,D,Letter Grade,D,Esl Adr Professnals
23,13507,,13507,,13507,David Wiese; Margi Wald; Michael Clark,,College Writing Programs,7A,001,Credit,Non-Letter Grade,Pass,Media
