Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,11814,,11814,,11814,Jennifer Doudna,,Chemistry,298,027,Credit,Non-Letter Grade,Satisfactory,Seminars
10,11815,,11815,,11815,Felix Fischer,,Chemistry,298,028,Credit,Non-Letter Grade,Satisfactory,Seminars
5,11816,,11816,,11816,Graham Fleming,,Chemistry,298,029,Credit,Non-Letter Grade,Satisfactory,Seminars
10,11817,,11817,,11817,Matthew Francis,,Chemistry,298,030,Credit,Non-Letter Grade,Satisfactory,Seminars
4,11819,,11819,,11819,Phillip Geissler,,Chemistry,298,034,Credit,Non-Letter Grade,Satisfactory,Seminars
1,11820,,11820,,11820,Naomi Ginsberg,,Chemistry,298,036,Credit,Non-Letter Grade,Satisfactory,Seminars
7,11821,,11821,,11821,John Groves,,Chemistry,298,037,Credit,Non-Letter Grade,Satisfactory,Seminars
9,11824,,11824,,11824,John Hartwig,,Chemistry,298,041,Credit,Non-Letter Grade,Satisfactory,Seminars
14,11825,,11825,,11825,Martin Head-Gordon,,Chemistry,298,042,Credit,Non-Letter Grade,Satisfactory,Seminars
10,11827,,11827,,11827,Stephen Leone,,Chemistry,298,045,Credit,Non-Letter Grade,Satisfactory,Seminars
21,11829,,11829,,11829,Jeffrey Long,,Chemistry,298,048,Credit,Non-Letter Grade,Satisfactory,Seminars
2,11831,,11831,,11831,Michael Marletta,,Chemistry,298,050,Credit,Non-Letter Grade,Satisfactory,Seminars
1,11832,,11832,,11832,Richard Mathies,,Chemistry,298,052,Credit,Non-Letter Grade,Satisfactory,Seminars
14,11835,,11835,,11835,Daniel Neumark,,Chemistry,298,056,Credit,Non-Letter Grade,Satisfactory,Seminars
1,11836,,11836,,11836,Alexander Pines,,Chemistry,298,059,Credit,Non-Letter Grade,Satisfactory,Seminars
7,11838,,11838,,11838,Richmond Sarpong; -,,Chemistry,298,061,Credit,Non-Letter Grade,Satisfactory,Seminars
8,11839,,11839,,11839,Richard Saykally,,Chemistry,298,063,Credit,Non-Letter Grade,Satisfactory,Seminars
1,11844,,11844,,11844,T Tilley,,Chemistry,298,068,Credit,Non-Letter Grade,Pass,Seminars
7,11844,,11844,,11844,T Tilley,,Chemistry,298,068,Credit,Non-Letter Grade,Satisfactory,Seminars
11,11845,,11845,,11845,Dean Toste,,Chemistry,298,069,Credit,Non-Letter Grade,Satisfactory,Seminars
6,11848,,11848,,11848,K Whaley,,Chemistry,298,072,Credit,Non-Letter Grade,Satisfactory,Seminars
2,11849,,11849,,11849,Evan Williams,,Chemistry,298,073,Credit,Non-Letter Grade,Satisfactory,Seminars
4,11850,,11850,,11850,Ting Xu,,Chemistry,298,074,Credit,Non-Letter Grade,Satisfactory,Seminars
8,11851,,11851,,11851,Peidong Yang,,Chemistry,298,075,Credit,Non-Letter Grade,Satisfactory,Seminars
2,11852,,11852,,11852,Carlos Bustamante,,Chemistry,298,076,Credit,Non-Letter Grade,Satisfactory,Seminars
9,11853,,11853,,11853,Omar Yaghi,,Chemistry,298,078,Credit,Non-Letter Grade,Satisfactory,Seminars
2,11854,,11854,,11854,Teresa Head-Gordon,,Chemistry,298,079,Credit,Non-Letter Grade,Satisfactory,Seminars
11,11855,,11855,,11855,Thomas Maimone,,Chemistry,298,080,Credit,Non-Letter Grade,Satisfactory,Seminars
9,11856,,11856,,11856,Evan Miller,,Chemistry,298,081,Credit,Non-Letter Grade,Satisfactory,Seminars
5,11857,,11857,,11857,Ke Xu,,Chemistry,298,082,Credit,Non-Letter Grade,Satisfactory,Seminars
5,11858,,11858,,11858,Eran Rabani,,Chemistry,298,083,Credit,Non-Letter Grade,Satisfactory,Seminars
6,11860,,11860,,11860,Christopher Chang,,Chemistry,298,084,Credit,Non-Letter Grade,Satisfactory,Seminars
2,11861,,11861,,11861,Alex Zettl,,Chemistry,298,085,Credit,Non-Letter Grade,Satisfactory,Seminars
12,12840,,12840,,12840,Eric Neuscamman,,Chemistry,298,086,Credit,Non-Letter Grade,Satisfactory,Seminars
1,33615,,33615,,33615,Matthew Traxler,,Chemistry,298,087,Credit,Non-Letter Grade,Satisfactory,Seminars
1,33643,,33643,,33643,Michael Crommie,,Chemistry,298,088,Credit,Non-Letter Grade,Satisfactory,Seminars
1,33644,,33644,,33644,Joseph Orenstein,,Chemistry,298,089,Credit,Non-Letter Grade,Satisfactory,Seminars
2,33666,,33666,,33666,Allen Goldstein,,Chemistry,298,090,Credit,Non-Letter Grade,Satisfactory,Seminars
2,33670,,33670,,33670,Kristin Ceder-Persson,,Chemistry,298,091,Credit,Non-Letter Grade,Satisfactory,Seminars
3,33672,,33672,,33672,Polly Arnold,,Chemistry,298,092,Credit,Non-Letter Grade,Satisfactory,Seminars
11,33673,,33673,,33673,Alanna Schepartz,,Chemistry,298,093,Credit,Non-Letter Grade,Satisfactory,Seminars
2,33735,,33735,,33735,Daniel Nomura,,Chemistry,298,094,Credit,Non-Letter Grade,Satisfactory,Seminars
3,33736,,33736,,33736,Michael Werner Zuerch,,Chemistry,298,095,Credit,Non-Letter Grade,Satisfactory,Seminars
1,33868,,33868,,33868,Sanjay Kumar,,Chemistry,298,096,Credit,Non-Letter Grade,Satisfactory,Seminars
12,11934,,11934,,11934,Armand Alivisatos,,Chemistry,299,001,A,Letter Grade,A,Research
8,11935,,11935,,11935,John Arnold,,Chemistry,299,002,A,Letter Grade,A,Research
5,11936,,11936,,11936,Anne Baranger,,Chemistry,299,003,A,Letter Grade,A,Research
7,11937,,11937,,11937,Daniel Bediako,,Chemistry,299,004,A,Letter Grade,A,Research
2,11939,,11939,,11939,Kristie Boering,,Chemistry,299,006,A,Letter Grade,A+,Research
2,11940,,11940,,11940,Carlos Bustamante,,Chemistry,299,008,A,Letter Grade,A,Research
7,11942,,11942,,11942,Christopher Chang,,Chemistry,299,010,A,Letter Grade,A,Research
6,11944,,11944,,11944,Ronald Cohen,,Chemistry,299,012,A,Letter Grade,A,Research
1,11945,,11945,,11945,Jamie Doudna Cate,,Chemistry,299,013,A,Letter Grade,A,Research
1,11946,,11946,,11946,Jennifer Doudna,,Chemistry,299,014,A,Letter Grade,A,Research
10,11947,,11947,,11947,Felix Fischer,,Chemistry,299,015,A,Letter Grade,A+,Research
1,11947,,11947,,11947,Felix Fischer,,Chemistry,299,015,A,Letter Grade,A,Research
6,11948,,11948,,11948,Graham Fleming,,Chemistry,299,016,A,Letter Grade,A,Research
30,11949,,11949,,11949,Matthew Francis,,Chemistry,299,017,A,Letter Grade,A,Research
1,11949,,11949,,11949,Matthew Francis,,Chemistry,299,017,Credit,Non-Letter Grade,Satisfactory,Research
2,11950,,11950,,11950,Phillip Geissler,,Chemistry,299,018,A,Letter Grade,A+,Research
3,11950,,11950,,11950,Phillip Geissler,,Chemistry,299,018,A,Letter Grade,A,Research
5,11951,,11951,,11951,Naomi Ginsberg,,Chemistry,299,019,A,Letter Grade,A,Research
7,11952,,11952,,11952,John Groves,,Chemistry,299,020,A,Letter Grade,A,Research
2,11955,,11955,,11955,John Hartwig,,Chemistry,299,023,A,Letter Grade,A+,Research
8,11955,,11955,,11955,John Hartwig,,Chemistry,299,023,A,Letter Grade,A,Research
14,11956,,11956,,11956,Martin Head-Gordon,,Chemistry,299,024,A,Letter Grade,A,Research
2,11957,,11957,,11957,Teresa Head-Gordon,,Chemistry,299,025,A,Letter Grade,A+,Research
2,11959,,11959,,11959,John Kuriyan,,Chemistry,299,027,A,Letter Grade,A+,Research
1,11960,,11960,,11960,Stephen Leone,,Chemistry,299,028,A,Letter Grade,A+,Research
10,11960,,11960,,11960,Stephen Leone,,Chemistry,299,028,A,Letter Grade,A,Research
1,11962,,11962,,11962,David Limmer,,Chemistry,299,030,A,Letter Grade,A+,Research
5,11962,,11962,,11962,David Limmer,,Chemistry,299,030,A,Letter Grade,A,Research
24,11963,,11963,,11963,Jeffrey Long,,Chemistry,299,031,A,Letter Grade,A,Research
12,11964,,11964,,11964,Thomas Maimone,,Chemistry,299,032,A,Letter Grade,A,Research
3,11965,,11965,,11965,Michael Marletta,,Chemistry,299,033,A,Letter Grade,A,Research
1,11966,,11966,,11966,Richard Mathies,,Chemistry,299,034,A,Letter Grade,A,Research
9,11967,,11967,,11967,Evan Miller,,Chemistry,299,035,A,Letter Grade,A,Research
14,11970,,11970,,11970,Daniel Neumark,,Chemistry,299,038,A,Letter Grade,A,Research
8,11971,,11971,,11971,Eric Neuscamman,,Chemistry,299,039,A,Letter Grade,A,Research
4,11972,,11972,,11972,Eran Rabani,,Chemistry,299,041,A,Letter Grade,A+,Research
19,11974,,11974,,11974,Richmond Sarpong,,Chemistry,299,043,A,Letter Grade,A,Research
8,11975,,11975,,11975,Richard Saykally,,Chemistry,299,044,A,Letter Grade,A,Research
7,11980,,11980,,11980,T Tilley,,Chemistry,299,050,A,Letter Grade,A,Research
14,11981,,11981,,11981,Dean Toste,,Chemistry,299,051,A,Letter Grade,A,Research
6,11984,,11984,,11984,K Whaley,,Chemistry,299,054,A,Letter Grade,A,Research
2,11984,,11984,,11984,K Whaley,,Chemistry,299,054,A,Letter Grade,A-,Research
1,11985,,11985,,11985,Evan Williams,,Chemistry,299,055,A,Letter Grade,A,Research
1,11985,,11985,,11985,Evan Williams,,Chemistry,299,055,B,Letter Grade,B+,Research
5,11986,,11986,,11986,Ke Xu,,Chemistry,299,057,A,Letter Grade,A,Research
4,11987,,11987,,11987,Ting Xu,,Chemistry,299,058,A,Letter Grade,A,Research
8,11988,,11988,,11988,Omar Yaghi,,Chemistry,299,059,A,Letter Grade,A+,Research
1,11988,,11988,,11988,Omar Yaghi,,Chemistry,299,059,A,Letter Grade,A,Research
1,11988,,11988,,11988,Omar Yaghi,,Chemistry,299,059,B,Letter Grade,B-,Research
8,11989,,11989,,11989,Peidong Yang,,Chemistry,299,067,A,Letter Grade,A,Research
4,33440,,33440,,33440,Jonathan Rittle,,Chemistry,299,068,A,Letter Grade,A,Research
1,33445,,33445,,33445,Alex Zettl,,Chemistry,299,069,A,Letter Grade,A+,Research
1,33445,,33445,,33445,Alex Zettl,,Chemistry,299,069,A,Letter Grade,A,Research
2,33448,,33448,,33448,Michael Werner Zuerch,,Chemistry,299,070,A,Letter Grade,A+,Research
2,33448,,33448,,33448,Michael Werner Zuerch,,Chemistry,299,070,A,Letter Grade,A,Research
3,33449,,33449,,33449,Daniel Nomura,,Chemistry,299,071,A,Letter Grade,A+,Research
1,33588,,33588,,33588,Joseph Orenstein,,Chemistry,299,072,A,Letter Grade,A,Research
1,33608,,33608,,33608,Alexander Pines,,Chemistry,299,073,A,Letter Grade,A,Research
1,33614,,33614,,33614,Matthew Traxler,,Chemistry,299,075,A,Letter Grade,A,Research
1,33628,,33628,,33628,Michael Crommie,,Chemistry,299,077,A,Letter Grade,A,Research
1,33667,,33667,,33667,Allen Goldstein,,Chemistry,299,078,A,Letter Grade,A+,Research
3,33668,,33668,,33668,Polly Arnold,,Chemistry,299,079,B,Letter Grade,B,Research
2,33669,,33669,,33669,Kristin Ceder-Persson,,Chemistry,299,080,A,Letter Grade,A,Research
11,33671,,33671,,33671,Alanna Schepartz,,Chemistry,299,081,A,Letter Grade,A,Research
1,33737,,33737,,33737,Sanjay Kumar,,Chemistry,299,082,A,Letter Grade,A,Research
1,33739,,33739,,33739,Markita Landry,,Chemistry,299,083,A,Letter Grade,A,Research
17,12416,,12416,,12416,Alexis Shusterman; Michelle Douskey,,Chemistry,300,001,A,Letter Grade,A,Prof Prep
1,12416,,12416,,12416,Alexis Shusterman; Michelle Douskey,,Chemistry,300,001,A,Letter Grade,A-,Prof Prep
2,12417,,12417,,12417,Michelle Douskey,,Chemistry,300,006,A,Letter Grade,A+,Prof Prep
2,12417,,12417,,12417,Michelle Douskey,,Chemistry,300,006,A,Letter Grade,A,Prof Prep
1,12418,,12418,,12418,Kurt Vollhardt,,Chemistry,300,007,A,Letter Grade,A+,Prof Prep
8,12418,,12418,,12418,Kurt Vollhardt,,Chemistry,300,007,A,Letter Grade,A,Prof Prep
11,12421,,12421,,12421,Maryann Robak,,Chemistry,300,011,A,Letter Grade,A,Prof Prep
4,12423,,12423,,12423,John Arnold,,Chemistry,300,013,A,Letter Grade,A,Prof Prep
4,12427,,12427,,12427,Ke Xu,,Chemistry,300,017,A,Letter Grade,A,Prof Prep
1,12429,,12429,,12429,Daniel Bediako,,Chemistry,300,019,A,Letter Grade,A,Prof Prep
2,12430,,12430,,12430,Dean Toste,,Chemistry,300,020,A,Letter Grade,A,Prof Prep
1,12431,,12431,,12431,Eran Rabani,,Chemistry,300,021,A,Letter Grade,A+,Prof Prep
1,12434,,12434,,12434,John Groves,,Chemistry,300,024,A,Letter Grade,A,Prof Prep
3,12437,,12437,,12437,Michael Werner Zuerch,,Chemistry,300,027,A,Letter Grade,A+,Prof Prep
2,12438,,12438,,12438,Kristie Boering,,Chemistry,300,028,A,Letter Grade,A,Prof Prep
1,12440,,12440,,12440,Daniel Neumark,,Chemistry,300,030,A,Letter Grade,A,Prof Prep
1,12442,,12442,,12442,John Hartwig,,Chemistry,300,032,A,Letter Grade,A,Prof Prep
1,12444,,12444,,12444,Richard Saykally,,Chemistry,300,034,A,Letter Grade,A+,Prof Prep
4,12444,,12444,,12444,Richard Saykally,,Chemistry,300,034,A,Letter Grade,A,Prof Prep
2,12447,,12447,,12447,Michael Marletta,,Chemistry,300,037,A,Letter Grade,A+,Prof Prep
4,12448,,12448,,12448,Eric Neuscamman,,Chemistry,300,038,A,Letter Grade,A,Prof Prep
1,12450,,12450,,12450,Graham Fleming,,Chemistry,300,040,A,Letter Grade,A+,Prof Prep
2,12451,,12451,,12451,Jeffrey Long,,Chemistry,300,041,A,Letter Grade,A,Prof Prep
1,12452,,12452,,12452,David Limmer,,Chemistry,300,042,A,Letter Grade,A+,Prof Prep
2,12452,,12452,,12452,David Limmer,,Chemistry,300,042,A,Letter Grade,A,Prof Prep
4,12823,,12823,,12823,Felix Fischer,,Chemistry,300,045,A,Letter Grade,A+,Prof Prep
2,12837,,12837,,12837,Peter Marsden,,Chemistry,300,046,A,Letter Grade,A,Prof Prep
1,32898,,32898,,32898,K Whaley,,Chemistry,300,047,A,Letter Grade,A,Prof Prep
1,32899,,32899,,32899,Jonathan Rittle,,Chemistry,300,048,A,Letter Grade,A+,Prof Prep
2,33461,,33461,,33461,Isabelle Le Blanc,,Chemistry,300,050,A,Letter Grade,A+,Prof Prep
16,33612,,33612,,33612,Matthew Jurow,,Chemistry,300,051,A,Letter Grade,A,Prof Prep
2,12502,,12502,,12502,Robert Bergman,,Chemistry,301,001,Credit,Non-Letter Grade,Satisfactory,Classroom Immersion
86,12680,,12680,,12680,Maryann Robak; Peter Marsden,,Chemistry,301C,001,Credit,Non-Letter Grade,Pass,Chm Teachr Scholars
10,19224,,19224,,19224,Angela Aguilar; Ramon Grosfoguel,,Chicano Studies,R1B,001,A,Letter Grade,A+,Reading & Comp
3,19224,,19224,,19224,Angela Aguilar; Ramon Grosfoguel,,Chicano Studies,R1B,001,A,Letter Grade,A,Reading & Comp
1,19224,,19224,,19224,Angela Aguilar; Ramon Grosfoguel,,Chicano Studies,R1B,001,A,Letter Grade,A-,Reading & Comp
4,19224,,19224,,19224,Angela Aguilar; Ramon Grosfoguel,,Chicano Studies,R1B,001,Credit,Non-Letter Grade,Pass,Reading & Comp
23,22907,,22907,,22907,Pablo Gonzalez,,Chicano Studies,20,001,A,Letter Grade,A+,Intro Chicano Cult
22,22907,,22907,,22907,Pablo Gonzalez,,Chicano Studies,20,001,A,Letter Grade,A,Intro Chicano Cult
7,22907,,22907,,22907,Pablo Gonzalez,,Chicano Studies,20,001,Credit,Non-Letter Grade,Pass,Intro Chicano Cult
3,22907,,22907,,22907,Pablo Gonzalez,,Chicano Studies,20,001,No Credit,Non-Letter Grade,Not Pass,Intro Chicano Cult
11,19246,,19246,,19246,Abraham Ramirez,,Chicano Studies,110,001,A,Letter Grade,A+,Latina/O Phil & Rel
20,19246,,19246,,19246,Abraham Ramirez,,Chicano Studies,110,001,A,Letter Grade,A,Latina/O Phil & Rel
2,19246,,19246,,19246,Abraham Ramirez,,Chicano Studies,110,001,Credit,Non-Letter Grade,Pass,Latina/O Phil & Rel
4,19248,,19248,,19248,Laura Perez,,Chicano Studies,141,001,A,Letter Grade,A,Chicana Fem Writers
18,19248,,19248,,19248,Laura Perez,,Chicano Studies,141,001,Credit,Non-Letter Grade,Pass,Chicana Fem Writers
2,19248,,19248,,19248,Laura Perez,,Chicano Studies,141,001,No Credit,Non-Letter Grade,Not Pass,Chicana Fem Writers
12,19253,,19253,,19253,Maria del Carmen Martinez-Calderon,,Chicano Studies,172,001,A,Letter Grade,A,Chicano & Educ Syst
3,19253,,19253,,19253,Maria del Carmen Martinez-Calderon,,Chicano Studies,172,001,A,Letter Grade,A-,Chicano & Educ Syst
18,19253,,19253,,19253,Maria del Carmen Martinez-Calderon,,Chicano Studies,172,001,Credit,Non-Letter Grade,Pass,Chicano & Educ Syst
10,19254,,19254,,19254,Pablo Gonzalez,,Chicano Studies,174,001,A,Letter Grade,A+,"Chic, Law, Crim Jst"
32,19254,,19254,,19254,Pablo Gonzalez,,Chicano Studies,174,001,A,Letter Grade,A,"Chic, Law, Crim Jst"
9,19254,,19254,,19254,Pablo Gonzalez,,Chicano Studies,174,001,Credit,Non-Letter Grade,Pass,"Chic, Law, Crim Jst"
1,19254,,19254,,19254,Pablo Gonzalez,,Chicano Studies,174,001,No Credit,Non-Letter Grade,Not Pass,"Chic, Law, Crim Jst"
1,31060,,31060,,31060,Bernard Griego,,Chicano Studies,176,001,A,Letter Grade,A+,Chic Health Care
21,31060,,31060,,31060,Bernard Griego,,Chicano Studies,176,001,A,Letter Grade,A,Chic Health Care
5,31060,,31060,,31060,Bernard Griego,,Chicano Studies,176,001,A,Letter Grade,A-,Chic Health Care
15,31060,,31060,,31060,Bernard Griego,,Chicano Studies,176,001,Credit,Non-Letter Grade,Pass,Chic Health Care
5,19256,,19256,,19256,Pablo Gonzalez,,Chicano Studies,180,002,A,Letter Grade,A+,Topics In Chic Stud
15,19256,,19256,,19256,Pablo Gonzalez,,Chicano Studies,180,002,A,Letter Grade,A,Topics In Chic Stud
1,19256,,19256,,19256,Pablo Gonzalez,,Chicano Studies,180,002,B,Letter Grade,B+,Topics In Chic Stud
10,19256,,19256,,19256,Pablo Gonzalez,,Chicano Studies,180,002,Credit,Non-Letter Grade,Pass,Topics In Chic Stud
1,19256,,19256,,19256,Pablo Gonzalez,,Chicano Studies,180,002,No Credit,Non-Letter Grade,Not Pass,Topics In Chic Stud
17,19257,,19257,,19257,Jesus Barraza,,Chicano Studies,180,003,A,Letter Grade,A+,Topics In Chic Stud
1,19257,,19257,,19257,Jesus Barraza,,Chicano Studies,180,003,A,Letter Grade,A,Topics In Chic Stud
8,19257,,19257,,19257,Jesus Barraza,,Chicano Studies,180,003,Credit,Non-Letter Grade,Pass,Topics In Chic Stud
31,19258,,19258,,19258,Jesus Barraza,,Chicano Studies,180AC,001,A,Letter Grade,A+,Topics In Chic Stud
6,19258,,19258,,19258,Jesus Barraza,,Chicano Studies,180AC,001,Credit,Non-Letter Grade,Pass,Topics In Chic Stud
4,22540,,22540,,22540,Evelyn Rojo; Laura Jimenez-Olvera; Maria Gallegos-Diaz,,Chicano Studies,194B,001,A,Letter Grade,A+,Casa Mora Seminar
23,22540,,22540,,22540,Evelyn Rojo; Laura Jimenez-Olvera; Maria Gallegos-Diaz,,Chicano Studies,194B,001,A,Letter Grade,A,Casa Mora Seminar
4,22540,,22540,,22540,Evelyn Rojo; Laura Jimenez-Olvera; Maria Gallegos-Diaz,,Chicano Studies,194B,001,B,Letter Grade,B+,Casa Mora Seminar
2,22540,,22540,,22540,Evelyn Rojo; Laura Jimenez-Olvera; Maria Gallegos-Diaz,,Chicano Studies,194B,001,B,Letter Grade,B,Casa Mora Seminar
4,22540,,22540,,22540,Evelyn Rojo; Laura Jimenez-Olvera; Maria Gallegos-Diaz,,Chicano Studies,194B,001,Credit,Non-Letter Grade,Pass,Casa Mora Seminar
1,22540,,22540,,22540,Evelyn Rojo; Laura Jimenez-Olvera; Maria Gallegos-Diaz,,Chicano Studies,194B,001,No Credit,Non-Letter Grade,Not Pass,Casa Mora Seminar
1,17177,,17177,,17177,Pablo Gonzalez,,Chicano Studies,195,001,A,Letter Grade,A,Senior Thesis
1,18533,,18533,,18533,Pablo Gonzalez,,Chicano Studies,H195B,001,A,Letter Grade,A,Chicano Sr Honors
42,17484,,17484,,17484,Laura Jimenez-Olvera; Pablo Gonzalez,,Chicano Studies,197,001,Credit,Non-Letter Grade,Pass,Field Study
11,17485,,17485,,17485,Laura Jimenez-Olvera; Maria Gallegos-Diaz; Ramon Grosfoguel,,Chicano Studies,197,002,Credit,Non-Letter Grade,Pass,Field Study
2,17486,,17486,,17486,Laura Jimenez-Olvera; Ramon Grosfoguel,,Chicano Studies,197,003,Credit,Non-Letter Grade,Pass,Field Study
9,17487,,17487,,17487,Jesus Barraza,,Chicano Studies,197,004,Credit,Non-Letter Grade,Pass,Field Study
19,19261,,19261,,19261,Laura Jimenez-Olvera; Maria Gallegos-Diaz; Ramon Grosfoguel,,Chicano Studies,198,003,Credit,Non-Letter Grade,Pass,Directed Group Stdy
9,19262,,19262,,19262,Laura Jimenez-Olvera; Maria Gallegos-Diaz; Ramon Grosfoguel,,Chicano Studies,198,004,Credit,Non-Letter Grade,Pass,Directed Group Stdy
4,22527,,22527,,22527,Chi Leung Chan,,Chinese,1A,001,A,Letter Grade,A,Elementary Chinese
2,22527,,22527,,22527,Chi Leung Chan,,Chinese,1A,001,A,Letter Grade,A-,Elementary Chinese
7,22527,,22527,,22527,Chi Leung Chan,,Chinese,1A,001,Credit,Non-Letter Grade,Pass,Elementary Chinese
3,22528,,22528,,22528,Mingzhe Zheng,,Chinese,1A,002,A,Letter Grade,A,Elementary Chinese
2,22528,,22528,,22528,Mingzhe Zheng,,Chinese,1A,002,A,Letter Grade,A-,Elementary Chinese
1,22528,,22528,,22528,Mingzhe Zheng,,Chinese,1A,002,B,Letter Grade,B+,Elementary Chinese
5,22528,,22528,,22528,Mingzhe Zheng,,Chinese,1A,002,Credit,Non-Letter Grade,Pass,Elementary Chinese
1,22528,,22528,,22528,Mingzhe Zheng,,Chinese,1A,002,Credit,Non-Letter Grade,Satisfactory,Elementary Chinese
2,22528,,22528,,22528,Mingzhe Zheng,,Chinese,1A,002,No Credit,Non-Letter Grade,Not Pass,Elementary Chinese
3,33243,,33243,,33243,Chunhong Xie,,Chinese,1A,003,A,Letter Grade,A,Elementary Chinese
1,33243,,33243,,33243,Chunhong Xie,,Chinese,1A,003,B,Letter Grade,B+,Elementary Chinese
5,33243,,33243,,33243,Chunhong Xie,,Chinese,1A,003,Credit,Non-Letter Grade,Pass,Elementary Chinese
1,33243,,33243,,33243,Chunhong Xie,,Chinese,1A,003,Credit,Non-Letter Grade,Satisfactory,Elementary Chinese
1,33243,,33243,,33243,Chunhong Xie,,Chinese,1A,003,No Credit,Non-Letter Grade,Not Pass,Elementary Chinese
4,19277,,19277,,19277,Lihua Zhang,,Chinese,1B,001,A,Letter Grade,A,Elementary Chinese
1,19277,,19277,,19277,Lihua Zhang,,Chinese,1B,001,A,Letter Grade,A-,Elementary Chinese
10,19277,,19277,,19277,Lihua Zhang,,Chinese,1B,001,Credit,Non-Letter Grade,Pass,Elementary Chinese
6,19278,,19278,,19278,Lihua Zhang; Yifan Zheng,,Chinese,1B,002,A,Letter Grade,A,Elementary Chinese
1,19278,,19278,,19278,Lihua Zhang; Yifan Zheng,,Chinese,1B,002,A,Letter Grade,A-,Elementary Chinese
1,19278,,19278,,19278,Lihua Zhang; Yifan Zheng,,Chinese,1B,002,B,Letter Grade,B+,Elementary Chinese
9,19278,,19278,,19278,Lihua Zhang; Yifan Zheng,,Chinese,1B,002,Credit,Non-Letter Grade,Pass,Elementary Chinese
1,19278,,19278,,19278,Lihua Zhang; Yifan Zheng,,Chinese,1B,002,Credit,Non-Letter Grade,Satisfactory,Elementary Chinese
1,19278,,19278,,19278,Lihua Zhang; Yifan Zheng,,Chinese,1B,002,No Credit,Non-Letter Grade,Not Pass,Elementary Chinese
6,19279,,19279,,19279,Lihua Zhang,,Chinese,1B,003,A,Letter Grade,A,Elementary Chinese
1,19279,,19279,,19279,Lihua Zhang,,Chinese,1B,003,B,Letter Grade,B+,Elementary Chinese
8,19279,,19279,,19279,Lihua Zhang,,Chinese,1B,003,Credit,Non-Letter Grade,Pass,Elementary Chinese
2,19279,,19279,,19279,Lihua Zhang,,Chinese,1B,003,Credit,Non-Letter Grade,Satisfactory,Elementary Chinese
1,19279,,19279,,19279,Lihua Zhang,,Chinese,1B,003,No Credit,Non-Letter Grade,Not Pass,Elementary Chinese
8,31096,,31096,,31096,Hsinyu Lin,,Chinese,1X,001,A,Letter Grade,A,Elem Chinese Mandar
1,31096,,31096,,31096,Hsinyu Lin,,Chinese,1X,001,A,Letter Grade,A-,Elem Chinese Mandar
8,31096,,31096,,31096,Hsinyu Lin,,Chinese,1X,001,Credit,Non-Letter Grade,Pass,Elem Chinese Mandar
1,31096,,31096,,31096,Hsinyu Lin,,Chinese,1X,001,Credit,Non-Letter Grade,Satisfactory,Elem Chinese Mandar
9,31097,,31097,,31097,Chi Leung Chan,,Chinese,3B,001,A,Letter Grade,A,Elem Cantonese
4,31097,,31097,,31097,Chi Leung Chan,,Chinese,3B,001,A,Letter Grade,A-,Elem Cantonese
6,31097,,31097,,31097,Chi Leung Chan,,Chinese,3B,001,Credit,Non-Letter Grade,Pass,Elem Cantonese
1,31097,,31097,,31097,Chi Leung Chan,,Chinese,3B,001,Credit,Non-Letter Grade,Satisfactory,Elem Cantonese
2,19281,,19281,,19281,Andrew Jones,,Chinese,7B,001,A,Letter Grade,A,Modern Chinese Lit
4,19281,,19281,,19281,Andrew Jones,,Chinese,7B,001,A,Letter Grade,A-,Modern Chinese Lit
1,19281,,19281,,19281,Andrew Jones,,Chinese,7B,001,B,Letter Grade,B+,Modern Chinese Lit
1,19281,,19281,,19281,Andrew Jones,,Chinese,7B,001,B,Letter Grade,B,Modern Chinese Lit
10,19281,,19281,,19281,Andrew Jones,,Chinese,7B,001,Credit,Non-Letter Grade,Pass,Modern Chinese Lit
3,22885,,22885,,22885,Damien Donnelly,,Chinese,10A,001,A,Letter Grade,A,Inter Chinese
1,22885,,22885,,22885,Damien Donnelly,,Chinese,10A,001,A,Letter Grade,A-,Inter Chinese
1,22885,,22885,,22885,Damien Donnelly,,Chinese,10A,001,B,Letter Grade,B+,Inter Chinese
2,22885,,22885,,22885,Damien Donnelly,,Chinese,10A,001,Credit,Non-Letter Grade,Pass,Inter Chinese
1,22885,,22885,,22885,Damien Donnelly,,Chinese,10A,001,No Credit,Non-Letter Grade,Not Pass,Inter Chinese
7,19285,,19285,,19285,Weisi Cai,,Chinese,10B,001,A,Letter Grade,A,Inter Chinese
3,19285,,19285,,19285,Weisi Cai,,Chinese,10B,001,A,Letter Grade,A-,Inter Chinese
2,19285,,19285,,19285,Weisi Cai,,Chinese,10B,001,B,Letter Grade,B+,Inter Chinese
1,19285,,19285,,19285,Weisi Cai,,Chinese,10B,001,B,Letter Grade,B,Inter Chinese
1,19285,,19285,,19285,Weisi Cai,,Chinese,10B,001,Credit,Non-Letter Grade,Pass,Inter Chinese
7,19286,,19286,,19286,Li Liu,,Chinese,10B,002,A,Letter Grade,A,Inter Chinese
3,19286,,19286,,19286,Li Liu,,Chinese,10B,002,A,Letter Grade,A-,Inter Chinese
